2.196952373751030196e-01,8.582252125513267771e-02,1.580134185058036933e-01,1.731926430556731678e-01,1.356266549586789827e-01,8.762150815483017718e-02,9.278672985552846586e-02,3.091719059117975510e-02,1.062413678974801767e-01,1.338946747479595467e-01,1.857502676329752522e-01,1.008622162655622295e-01,2.755949660959784997e-01,1.285279421476540340e-01,3.103590171932994468e-01,3.322404790346932812e-01,2.863100434746750911e-01,3.387165123959886004e-01,1.462418131094719298e-01,5.936912531438830881e-02,2.142205548359221723e-01,3.328997892848349904e-01,3.040861209536845355e-01,9.951181525685544316e-02
9.849548987052825222e-02,3.281938955538367397e-02,1.127779327051457309e-01,1.421326260866122293e-01,1.971786658779583201e-01,1.070678254958652847e-01,2.557299726452613720e-01,1.095277975947058363e-01,1.286787908192044971e-01,1.824460715043209613e-01,1.083783065853617805e-01,8.646097312545018843e-02,1.552394296490388070e-01,6.302184687541331765e-02,2.274006048252097123e-01,3.533816513897951594e-01,3.227952045814804216e-01,1.056343402433800593e-01,2.440592532028030004e-01,9.919875923719494171e-02,2.319155516050897259e-01,4.160484001614199734e-01,2.874170028059094828e-01,2.461437817778166226e-01
2.175451226592409193e-01,9.317342787733767784e-02,1.094648509239785628e-01,1.552037588459015682e-01,9.219557549641894945e-02,7.355087403033797044e-02,3.693836988917387210e-01,1.376235010665899650e-01,2.252943829507570994e-01,6.085445595642159644e-02,1.350604469542596997e-01,1.828347201990390969e-01,2.076170408377445153e-01,8.438669125357199652e-02,1.972866011701332467e-01,3.539252724624814550e-01,2.445007383491055730e-01,2.093903137155666283e-01,1.823367003843224254e-01,2.909925757002960744e-01,3.282266640474023056e-01,1.812301812496353026e-01,1.937761561473140548e-01,1.356888030252639821e-01
3.450630097904442972e-01,1.285621959994890373e-01,2.104607163313234053e-01,5.684772174431355213e-02,1.261678966059046336e-01,1.707966513827260946e-01,8.463232270184331552e-02,6.797938653029957090e-02,2.587805042994576477e-01,2.378602459263896851e-01,1.364357880668455314e-01,1.323404109216367031e-01,1.703314218213864695e-01,2.718332571228241346e-01,3.066158060831706278e-01,1.692977573035654992e-01,1.810176893740308157e-01,1.267548809198615622e-01,1.416147708380843286e-02,6.822552726206593254e-02,3.235818139070357757e-01,4.156691699023709052e-01,1.930710592301375372e-01,7.935764425749090856e-02
1.006664907966490080e-01,8.085854281257012777e-02,3.078082276695704445e-01,2.829244843225371953e-01,1.622844743627191166e-01,1.574132002143139586e-01,2.296932615048199733e-01,9.484724248133860613e-02,1.671683868929723371e-01,1.430385819228850997e-01,1.653560732584888893e-01,7.547160912052640336e-02,1.684446505794774673e-02,8.115131657699024836e-02,3.848865853108169865e-01,4.944205160697590085e-01,2.296496821381295017e-01,9.439248871183893164e-02,1.601176396855861772e-01,6.783491638936822721e-02,4.895976487179766468e-02,2.958637198045550032e-01,1.308221961218050955e-01,1.258106633576732969e-01
2.156008664375085870e-01,8.902806954028105735e-02,1.569120870980761362e-01,1.342627206149860919e-01,1.552109645344830202e-01,7.084119147081298362e-02,3.437296604175536507e-01,7.237322141840944745e-02,2.944643963036780998e-01,3.574082578236296714e-01,1.998077791772089884e-01,2.272448885228216253e-01,1.502939251329180881e-01,6.367303355983230939e-02,4.595593121792459351e-02,2.777115615816521110e-01,1.227958480293814825e-01,1.180917883671692981e-01,2.293791447545331652e-01,2.139074032601119835e-01,3.387976266451426799e-01,2.132983640422259353e-01,1.242879888671686028e-01,1.882307353879811573e-01
1.897790330279425508e-01,3.995849517675637008e-02,1.625788368794927330e-01,1.973312209472224132e-01,1.103172972551975939e-01,1.254657952764826334e-01,2.620185645897989968e-01,2.409045891932346528e-01,2.781187975622524400e-01,2.408817465408372438e-01,2.227261006706511837e-01,1.598425028397589542e-01,1.266441546982330080e-01,1.181019412142330638e-01,1.870559727047446941e-01,1.177656802302199240e-01,6.862152749793477835e-02,1.039254130838611762e-01,3.107526412065099441e-02,2.392750733456887602e-01,5.172558685973109860e-01,2.272273031785162489e-01,2.127454852042382216e-01,1.219226833017799383e-01
2.840550750771454747e-02,2.611653539772781224e-02,3.015093836789408538e-02,2.611405901924987449e-02,2.414580025911064812e-02,1.732857143758059423e-02,3.686954360394274072e-02,2.798100235251932411e-02,2.140375043834010643e-02,2.863366259837555466e-02,1.664149577498585594e-02,1.131931733415646180e-02,3.368878268855802702e-03,2.593987911875815511e-02,5.607585661669699240e-02,2.463377691004403972e-02,2.306379888257977656e-02,1.321767295882761775e-02,2.449680284283157691e-02,9.574690379829661757e-02,9.771328625393994605e-01,1.452518271591866639e-01,0.000000000000000000e+00,3.761481036161584690e-02
3.340203231324634370e-02,2.534944166317063333e-02,1.939076793154673184e-02,2.594072043938336347e-02,1.507639437005094292e-02,1.025475681014265984e-02,5.770568651226459095e-02,1.875853401338927265e-02,2.385713119254792916e-02,3.639947748343342476e-02,3.131932421777303827e-02,1.825770866362998526e-02,2.219292456986053652e-02,8.674208742366941449e-02,8.852353530458583197e-01,1.315911657721305639e-01,0.000000000000000000e+00,3.407720813286575084e-02,5.916070290428525683e-03,4.204954665550612869e-02,1.824133501129055202e-01,3.728396376532012169e-01,6.357877283042487337e-02,4.129024951567969448e-02
1.158970245482201511e-01,3.767494000052024755e-02,4.791504419387122155e-02,7.310529326331234590e-02,6.290223212108285444e-02,3.666907435081367267e-02,9.331397516160412631e-02,4.120973849383866711e-02,7.799892924975250497e-02,9.580399308920493906e-02,1.144768638369145219e-02,5.647225999912509203e-02,1.188193027619667379e-02,8.445298263523717819e-02,3.663618924534449151e-01,7.488170967077677487e-01,1.276926251264225987e-01,8.292799810472381572e-02,4.139177389231428472e-02,3.192836603099172277e-02,2.061525552246480375e-01,3.911992479230941289e-01,1.219014641579060781e-01,6.845704215921313840e-02
