4.229924338094131347e-02,5.760006300408046336e-03,9.342167394920274093e-02,4.764865929952818990e-02,1.234004146124618659e-02,2.134651356649540019e-02,7.569166099234453382e-01,1.264855925284556239e-02,1.306005945802635529e-02,1.162282339319548226e-02,9.847734573441287859e-03,2.968491929038087271e-02,3.187008085707707106e-02,7.663135300027264923e-03,6.463951159602829115e-03,3.557901414434003901e-02,9.034000658821150775e-02,1.051697989686825319e-01,6.154490639443450650e-01,1.047213562855682512e-01,2.559648586977282883e-02,3.513039082460605537e-03,1.018389941706011881e-02,9.254735769077440666e-03
4.806242351246346467e-01,8.031537472724201848e-03,8.292830419365513836e-03,7.380219340025157698e-03,6.253079711844798314e-03,1.884922518759208493e-02,5.116631573210785877e-01,6.516863050320000073e-02,1.614235241491822348e-02,1.115804895568864828e-02,1.223722202443224341e-02,1.622265293559071730e-01,3.907956725197779257e-01,6.649559688095117715e-02,1.625316617676330483e-02,2.230697146600266884e-03,6.466536476727306228e-03,5.876539425846817079e-03,5.540614329991159215e-01,1.038268253752570591e-01,4.419335946616694683e-03,6.280527408902552601e-03,0.000000000000000000e+00,1.443346817014161398e-02
4.140322815786647848e-01,5.273374951572912944e-02,1.306221662585227428e-02,9.028972285747749807e-03,9.902227437065544771e-03,1.312719493689593064e-01,5.668736928215964976e-01,6.163243256279939651e-03,1.213416394411660076e-02,3.291471251525261710e-02,1.663692420654628787e-02,3.940466201668917784e-02,4.483405067514288911e-01,8.401554183470688608e-02,3.576078751928030586e-03,5.082134711906761276e-03,0.000000000000000000e+00,1.167940601560014426e-02,5.196240215100328408e-01,1.333678054465306864e-02,5.497330845691921625e-02,4.768763201509570310e-02,5.804721974036702523e-03,3.207713342442748694e-03
7.233273218458852183e-01,7.864260230987104097e-03,1.548311805554011822e-02,4.199896935502645673e-02,2.122861226841472534e-02,5.028010473180347106e-02,1.321743725691988669e-02,2.914471527104262744e-02,3.807733559992644568e-02,7.317076261080200650e-02,1.038288473322970112e-02,7.606911867304951870e-03,6.630370338316773360e-01,1.701764939098385568e-02,7.014560118538672173e-02,6.084912315997519083e-02,7.406789294879706151e-03,4.093022362158964256e-03,4.180000243317954015e-03,8.255344269092789247e-03,5.051570520099421535e-02,1.051326710352932653e-01,3.805316511685261777e-02,4.359187758068004681e-03
5.358416568370519273e-02,1.181541641947532334e-01,1.543674632169938499e-01,2.966380086190743559e-01,4.209274498571320688e-02,3.083880921209674816e-02,1.798329111594623997e-01,1.693120646231699722e-01,1.706446214073509549e-01,6.840129662496577390e-02,3.653428539453322521e-02,7.869457932386962618e-02,1.694593446839426712e-02,3.346758728584108000e-02,2.047932488351428548e-01,4.262132177382783604e-01,1.542694748441717778e-01,1.767236980469905766e-02,3.061952324783154093e-03,8.943379826055237666e-03,7.167364622688286724e-02,7.089755972317440813e-01,9.493236067311044968e-02,1.697292566944171369e-02
1.666058147109392706e-01,1.568587990099395701e-01,1.580933433836343160e-01,6.337023450274835434e-02,3.384711031920534241e-02,7.290642417483918225e-02,9.828775670753253646e-02,1.507661385477281346e-01,7.968330820973984485e-02,2.317113520510231395e-01,2.803845473737084926e-01,1.027398627692109601e-01,2.836739161855633077e-03,8.285575051766099972e-03,6.640189577059592285e-02,6.568289209433414433e-01,8.794988186757204951e-02,1.572453057092580361e-02,1.505278224159255565e-02,2.653566094867589389e-02,5.604314508137297340e-02,4.510696321350622928e-01,2.740419460488086600e-01,6.355424507318377381e-02
8.709628370372085593e-02,1.335992479199708260e-01,7.061021892012168955e-02,2.053276860887192912e-01,2.484587389339444896e-01,9.104145353581737099e-02,8.775166744149036357e-02,3.402345074896509503e-02,2.851862711865279024e-02,5.631877401837718233e-01,1.396392489075816978e-01,5.166744272925172243e-02,1.333880675031828833e-02,2.351419476516041981e-02,4.966182795463038036e-02,3.997088749056530999e-01,2.428383338812901693e-01,5.631768131549595713e-02,9.471170142771021677e-03,7.165249057680109224e-03,1.002319388164920888e-01,5.168323273651694860e-01,5.700013233230562248e-02,5.216293815811932216e-02
7.461323319934537457e-02,2.892936099102186645e-02,2.424873552571522872e-02,4.788656377539760589e-01,1.187320554275483747e-01,4.393164330172876636e-02,1.018919372668421197e-01,2.357597984256258952e-02,1.163167289344426425e-01,4.282927434948431977e-01,1.778855047104330525e-02,3.749223145973405030e-02,8.053119070408964325e-03,6.092447180317599360e-03,8.522492213522803173e-02,4.394506918329489920e-01,4.846590714574840197e-02,4.435295171741168024e-02,4.838681349998245722e-03,0.000000000000000000e+00,9.798434298410677035e-02,5.656272181580324077e-01,5.854700300745768055e-02,1.611443481329163235e-02
1.122692059774570428e-01,2.597709502895456657e-02,1.281631024952019915e-01,4.719125725536710281e-01,1.960024012149049269e-02,4.131065881379753640e-02,1.570833071067675724e-01,8.627827754415295924e-02,2.070020278456247698e-01,2.447065222330012391e-01,5.629893611828434147e-02,7.627019988115596449e-02,5.331480858191647507e-03,0.000000000000000000e+00,1.079636395197711707e-01,6.232339904926440521e-01,6.450977100173431455e-02,1.775562276851989571e-02,5.756802760765938193e-02,4.403543258110535763e-02,1.669607766897032719e-01,4.011540589478558294e-01,5.355948100329174094e-02,1.271339694295992029e-02
2.182056272387068452e-01,1.198498173698435004e-01,2.875481052549905825e-01,3.399237077238370652e-01,7.820528415672031719e-02,1.059475198938702040e-01,1.882202955152793844e-01,3.743060722034129428e-01,1.783837942700463863e-01,2.663070212576857179e-02,5.172575447810557302e-03,5.743226389367463158e-02,7.996818888264491110e-02,6.116995729251430841e-02,2.319264960284808386e-01,5.572461814327237528e-01,7.439988603600879158e-02,1.766027724631288875e-02,1.025957142479756584e-01,1.712513917176450018e-01,2.942546332464802128e-01,6.573480313217290594e-02,0.000000000000000000e+00,2.313246064010164062e-03
